-15.35,-4.663,22.7
-15.265,-4.552,23.7
-15.265,-4.441,24.7
-15.18,-4.33,25.7
-15.18,-4.219,26.7
-15.095,-4.219,27.6
-15.095,-4.108,28.6
-15.009,-3.997,29.6
-15.009,-3.886,30.6
-14.924,-3.775,31.6
-14.839,-3.664,32.5
-14.839,-3.664,33.5
-14.753,-3.553,34.4
-14.753,-3.442,35.4
-14.668,-3.442,36.4
-14.583,-3.331,37.3
-14.583,-3.22,38.3
-14.498,-3.109,39.3
-14.412,-3.109,40.2
-14.327,-2.998,41.2
-14.327,-2.887,42.1
-14.242,-2.887,43.1
-14.157,-2.776,44.0
-14.071,-2.776,44.9
-14.071,-2.665,45.9
-13.986,-2.554,46.8
-13.901,-2.554,47.7
-13.815,-2.443,48.6
-13.73,-2.443,49.4
-13.645,-2.332,50.3
-13.645,-2.221,51.1
-13.56,-2.221,52.0
-13.474,-2.11,52.8
-13.389,-2.11,53.6
-13.304,-1.999,54.4
-13.218,-1.999,55.2
-13.133,-1.888,56.0
-13.048,-1.888,56.8
-12.963,-1.777,57.5
-12.877,-1.777,58.2
-12.877,-1.666,58.9
-12.792,-1.666,59.6
-12.707,-1.554,60.3
-12.621,-1.554,60.9
-12.536,-1.443,61.5
-12.451,-1.443,62.1
-12.366,-1.332,62.7
-12.28,-1.332,63.2
-12.195,-1.332,63.8
-12.11,-1.221,64.3
-12.025,-1.221,64.8
-11.939,-1.11,65.3
-11.854,-1.11,65.8
-11.683,-1.11,66.3
-11.598,-0.999,66.8
-11.513,-0.999,67.3
-11.428,-0.999,67.7
-11.342,-0.888,68.2
-11.257,-0.888,68.6
-11.172,-0.888,69.1
-11.086,-0.777,69.6
-11.001,-0.777,70.1
-10.916,-0.666,70.5
-10.831,-0.666,70.9
-10.745,-0.666,71.4
-10.66,-0.555,71.9
-10.575,-0.555,72.3
-10.489,-0.555,72.8
-10.319,-0.555,73.3
-10.234,-0.444,73.7
-10.148,-0.444,74.2
-10.063,-0.444,74.7
-9.978,-0.333,75.1
-9.893,-0.333,75.6
-9.807,-0.333,76.1
-9.722,-0.333,76.5
-9.637,-0.222,77.0
-9.466,-0.222,77.4
-9.381,-0.222,77.9
-9.296,-0.222,78.4
-9.21,-0.222,79.0
-9.125,-0.222,79.4
-9.04,-0.111,79.9
-8.954,-0.111,80.3
-8.784,-0.111,80.8
-8.699,-0.111,81.3
-8.613,-0.111,81.7
-8.528,-0.111,82.2
-8.443,-0.111,82.6
-8.357,0.0,83.1
-8.187,0.0,83.6
-8.102,0.0,84.0
-8.016,0.0,84.4
-7.931,0.0,84.9
-7.846,0.0,85.3
-7.675,0.0,85.7
-7.59,0.0,86.1
-7.505,0.0,86.4
-7.419,0.0,86.8
-7.334,0.0,87.2
-7.249,0.0,87.5
-7.164,0.111,87.8
-6.993,0.111,88.1
-6.908,0.111,88.4
-6.822,0.111,88.6
-6.737,0.111,88.9
-6.652,0.111,89.1
-6.481,0.111,89.4
-6.396,0.111,89.6
-6.311,0.111,89.8
-6.225,0.111,89.9
-6.14,0.111,90.1
-6.055,0.111,90.3
-5.97,0.111,90.4
-5.799,0.111,90.5
-5.714,0.111,90.6
-5.629,0.111,90.7
-5.543,0.111,90.8
-5.458,0.111,90.9
-5.373,0.111,90.9
-5.287,0.111,91.0
-5.202,0.111,91.0
-5.117,0.111,91.0
-5.032,0.111,91.0
-4.861,0.111,91.0
-4.776,0.111,91.0
-4.69,0.111,91.0
-4.605,0.111,91.0
-4.52,0.111,90.9
-4.435,0.111,90.9
-4.349,0.111,90.9
-4.264,0.111,90.8
-4.179,0.111,90.7
-4.093,0.111,90.6
-4.008,0.111,90.6
-3.923,0.111,90.6
-3.838,0.111,90.5
-3.667,0.111,90.4
-3.582,0.111,90.3
-3.496,0.111,90.2
-3.496,0.111,90.2
-3.411,0.111,90.1
-3.326,0.111,90.0
-3.241,0.111,89.9
-3.155,0.111,89.8
-3.07,0.111,89.7
-2.985,0.111,89.6
-2.9,0.111,89.6
-2.814,0.111,89.5
-2.729,0.111,89.4
-2.644,0.111,89.3
-2.558,0.111,89.2
-2.473,0.111,89.1
-2.388,0.111,89.0
-2.303,0.111,89.0
-2.217,0.111,88.9
-2.132,0.111,88.8
-2.047,0.111,88.7
-1.961,0.111,88.6
-1.876,0.111,88.6
-1.876,0.111,88.5
-1.791,0.111,88.5
-1.706,0.111,88.4
-1.62,0.111,88.3
-1.535,0.111,88.3
-1.535,0.111,88.3
-1.45,0.111,88.2
-1.364,0.111,88.2
-1.279,0.111,88.2
-1.279,0.111,88.2
-1.194,0.111,88.2
-1.109,0.111,88.2
-1.109,0.111,88.2
-1.023,0.111,88.2
-0.938,0.111,88.2
-0.938,0.111,88.2
-0.853,0.111,88.2
-0.853,0.111,88.2
-0.768,0.111,88.2
-0.768,0.111,88.2
-0.682,0.111,88.2
-0.682,0.111,88.2
-0.597,0.111,88.2
-0.597,0.111,88.2
-0.597,0.111,88.2
-0.512,0.111,88.2
-0.512,0.111,88.2
-0.512,0.111,88.2
-0.512,0.111,88.2
-0.512,0.111,88.2
-0.426,0.111,88.2
-0.426,0.111,88.2
-0.426,0.111,88.2
-0.426,0.111,88.2
-0.426,0.111,88.2
-0.426,0.111,88.2
-0.426,0.111,88.2
